srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,firstTime,flast,blast,class
192.168.2.110,1913,64.41.142.72,443,6,15,886,23,28686,40,59,216,50,40,1247,1500,551,0,0,2,0,0,0,1,0,2,2,2,2,0,0,0,0,0,15,886,23,28686,2,9,0,0,608,928,0,1276319884,1276319886,1276319886,normal
192.168.1.104,16350,65.55.21.250,80,6,90,3897,169,248778,40,43,149,17,40,1472,1500,185,0,0,1,0,0,0,1,0,3,3,3,3,0,0,0,0,0,90,3897,169,248778,3,5,0,0,3608,6764,0,1276319897,1276319900,1276319900,normal
192.168.4.121,51877,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319885,1276319900,1276319889,normal
192.168.1.104,16351,4.71.251.74,80,6,5,325,5,936,40,65,157,51,40,187,768,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,325,5,936,1,1,0,0,208,208,0,1276319900,1276319900,1276319900,normal
192.168.1.104,16353,65.55.21.250,80,6,31,1629,52,74750,40,52,186,38,44,1437,1500,281,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,31,1629,52,74750,3,3,0,0,1248,2084,0,1276319900,1276319901,1276319901,normal
192.168.1.104,16354,65.55.21.250,80,6,44,2374,60,84664,40,53,167,35,44,1411,1500,299,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,44,2374,60,84664,6,6,0,0,1768,2404,0,1276319901,1276319903,1276319903,normal
192.168.2.112,1098,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276319904,1276319904,1276319904,normal
192.168.4.121,51878,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319900,1276319915,1276319903,normal
192.168.1.104,16342,216.109.86.150,80,6,44,1973,79,101907,40,44,145,21,40,1289,1420,383,13,2,87,13,13,1,87,9,101,101,101,101,0,0,0,0,0,44,1973,79,101907,2,2,0,0,1768,3164,0,1276319823,1276319924,1276319924,normal
192.168.4.121,51879,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276319915,1276319930,1276319919,normal
192.168.4.118,4764,192.168.5.122,80,6,30,1936,87,101118,40,64,137,37,40,1162,1500,528,5,3,96,17,96,1,96,10,101,101,101,101,0,0,0,0,0,30,1936,87,101118,9,24,0,0,1208,3496,0,1276319830,1276319931,1276319931,normal
192.168.4.118,4765,192.168.5.122,80,6,32,2174,91,104706,40,67,139,38,40,1150,1500,519,4,3,96,17,96,1,96,10,101,101,101,101,0,0,0,0,0,32,2174,91,104706,11,28,0,0,1288,3656,0,1276319830,1276319931,1276319931,normal
192.168.2.113,4782,64.90.206.135,80,6,9,561,9,6929,40,62,149,42,40,769,1500,729,0,9,68,23,6,9,68,23,74,74,74,74,0,0,0,0,0,9,561,9,6929,2,1,0,0,368,368,0,1276319861,1276319935,1276319935,normal
192.168.4.121,51880,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319930,1276319945,1276319933,normal
192.168.4.121,51881,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319945,1276319960,1276319948,normal
192.168.4.121,51882,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319960,1276319975,1276319964,normal
192.168.2.110,1915,142.166.14.77,80,6,9,580,6,2259,40,64,121,35,40,376,1315,493,0,12,100,35,100,20,100,44,100,100,100,100,0,0,0,0,0,9,580,6,2259,3,3,0,0,368,248,0,1276319885,1276319985,1276319985,normal
192.168.2.110,1914,69.84.133.138,80,6,39,1895,60,77289,40,48,117,22,40,1288,1420,358,0,2,100,16,0,1,100,13,101,101,101,101,0,0,0,0,0,39,1895,60,77289,5,5,0,0,1568,2408,0,1276319884,1276319985,1276319985,normal
192.168.4.121,51883,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276319975,1276319990,1276319978,normal
192.168.1.104,16352,142.166.14.85,80,6,7,623,5,1139,40,89,219,81,40,227,650,273,0,16,100,40,100,25,100,50,100,100,100,100,0,0,0,0,0,7,623,5,1139,2,2,0,0,288,208,0,1276319900,1276320000,1276320000,normal
192.168.4.121,51884,65.54.81.121,80,6,6,848,4,338,40,141,636,242,40,84,206,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,338,1,1,0,0,252,172,0,1276319990,1276320005,1276319993,normal
192.168.3.117,4695,192.168.3.114,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276320009,1276320009,1276320009,normal
192.168.4.121,51885,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320005,1276320020,1276320009,normal
192.168.2.112,1099,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276320024,1276320024,1276320024,normal
131.202.240.218,53103,192.168.5.122,80,6,5,384,5,1038,52,76,168,51,52,207,822,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,384,5,1038,1,1,0,0,268,268,0,1276320032,1276320032,1276320032,normal
192.168.4.121,51886,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320020,1276320035,1276320023,normal
192.168.4.119,4596,192.168.5.122,48148,6,4,168,7,1828,40,42,48,4,40,261,806,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,1828,0,2,0,0,168,296,2,1276320037,1276320037,1276320037,normal
192.168.4.119,4597,192.168.5.122,37778,6,4,168,7,820,40,42,48,4,40,117,302,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,820,0,2,0,0,168,296,2,1276320037,1276320037,1276320037,normal
192.168.4.119,4598,192.168.5.122,11679,6,4,168,7,826,40,42,48,4,40,118,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,826,0,2,0,0,168,296,2,1276320037,1276320037,1276320037,normal
192.168.4.119,4599,192.168.5.122,42133,6,4,168,7,686,40,42,48,4,40,98,235,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,686,0,2,0,0,168,296,2,1276320037,1276320037,1276320037,normal
192.168.4.119,4595,192.168.5.122,21,6,49,3368,109,6771,40,68,104,23,40,62,92,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3368,109,6771,40,100,0,0,1968,4376,0,1276320037,1276320037,1276320037,normal
192.168.3.115,3975,74.220.195.150,80,6,5,286,5,719,40,57,118,34,40,143,341,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,286,5,719,1,2,0,0,208,208,0,1276320038,1276320038,1276320038,normal
192.168.3.115,3977,67.20.126.72,80,6,14,712,21,24337,40,50,176,36,40,1158,1500,625,0,0,3,0,0,0,3,0,4,4,4,4,0,0,0,0,0,14,712,21,24337,1,3,0,0,576,856,0,1276320035,1276320039,1276320039,normal
192.168.3.115,3976,74.220.195.150,80,6,21,946,35,46297,40,45,130,19,40,1322,1500,470,0,0,3,0,0,0,3,0,4,4,4,4,0,0,0,0,0,21,946,35,46297,1,5,0,0,856,1416,0,1276320035,1276320039,1276320039,normal
192.168.3.115,3981,67.20.126.72,80,6,8,396,9,8020,40,49,108,23,40,891,1500,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,396,9,8020,1,1,0,0,328,368,0,1276320039,1276320039,1276320039,normal
192.168.3.115,3982,67.20.126.72,80,6,5,287,5,1466,40,57,119,34,40,293,1298,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,287,5,1466,1,1,0,0,208,208,0,1276320039,1276320039,1276320039,normal
192.168.3.115,3980,74.220.195.150,80,6,30,1272,53,74006,40,42,104,11,40,1396,1500,368,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,30,1272,53,74006,1,6,0,0,1208,2128,0,1276320038,1276320039,1276320039,normal
192.168.3.115,3983,67.20.126.72,80,6,6,361,6,531,40,60,153,45,40,88,280,95,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,361,6,531,1,2,0,0,248,248,0,1276320039,1276320040,1276320040,normal
192.168.3.115,3985,74.220.195.150,80,6,5,262,5,719,40,52,94,23,40,143,341,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,262,5,719,1,2,0,0,208,208,0,1276320040,1276320040,1276320040,normal
192.168.3.115,3986,74.220.195.150,80,6,8,406,9,8430,40,50,118,27,40,936,1500,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,406,9,8430,1,1,0,0,328,368,0,1276320040,1276320040,1276320040,normal
192.168.3.115,3984,67.20.126.228,80,6,14,642,22,28215,40,45,114,19,40,1282,1500,511,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,14,642,22,28215,1,3,0,0,568,888,0,1276320040,1276320041,1276320041,normal
192.168.3.115,3987,74.220.195.150,80,6,30,1272,53,74006,40,42,104,11,40,1396,1500,368,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,30,1272,53,74006,1,6,0,0,1208,2128,0,1276320040,1276320041,1276320041,normal
192.168.3.115,3988,74.220.195.150,80,6,6,324,6,2901,40,54,116,30,40,483,1500,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,324,6,2901,1,1,0,0,248,248,0,1276320041,1276320041,1276320041,normal
192.168.3.115,3989,74.220.195.150,80,6,5,297,5,661,40,59,129,39,40,132,493,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,297,5,661,1,1,0,0,208,208,0,1276320041,1276320041,1276320041,normal
192.168.3.115,3990,67.20.126.228,80,6,5,317,5,1430,40,63,149,47,40,286,1262,545,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,5,317,5,1430,1,1,0,0,208,208,0,1276320041,1276320042,1276320042,normal
192.168.3.115,3993,67.20.126.228,80,6,6,356,6,2131,40,59,148,43,40,355,1500,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,356,6,2131,1,1,0,0,248,248,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3992,74.220.195.150,80,6,9,426,12,13335,40,47,98,19,40,1111,1500,649,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,9,426,12,13335,1,2,0,0,368,488,0,1276320041,1276320042,1276320042,normal
192.168.3.115,3995,67.20.126.228,80,6,6,355,6,2354,40,59,147,43,40,392,1500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,355,6,2354,1,1,0,0,248,248,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3991,67.20.126.72,80,6,16,852,19,23723,40,53,148,26,40,1248,1500,544,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,16,852,19,23723,1,3,0,0,744,768,0,1276320041,1276320042,1276320042,normal
192.168.3.115,3996,67.20.126.228,80,6,6,356,6,1720,40,59,148,43,40,286,1500,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,356,6,1720,1,1,0,0,248,248,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3997,67.20.126.72,80,6,8,396,9,8020,40,49,108,23,40,891,1500,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,396,9,8020,1,1,0,0,328,368,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3994,74.220.195.150,80,6,8,406,9,8430,40,50,118,27,40,936,1500,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,406,9,8430,1,1,0,0,328,368,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3998,67.20.126.228,80,6,6,356,6,1720,40,59,148,43,40,286,1500,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,356,6,1720,1,1,0,0,248,248,0,1276320042,1276320042,1276320042,normal
192.168.3.115,3999,67.20.126.72,80,6,5,287,5,1466,40,57,119,34,40,293,1298,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,287,5,1466,1,1,0,0,208,208,0,1276320042,1276320042,1276320042,normal
192.168.3.115,4000,74.220.195.150,80,6,6,331,6,1913,40,55,123,33,40,318,1500,584,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,331,6,1913,1,1,0,0,248,248,0,1276320042,1276320043,1276320043,normal
192.168.3.115,3978,209.132.192.182,80,6,10,478,14,15357,40,47,110,21,40,1096,1420,580,0,0,5,1,0,0,5,1,6,6,6,6,0,0,0,0,0,10,478,14,15357,1,1,0,0,408,568,0,1276320037,1276320043,1276320043,normal
192.168.3.115,4001,67.20.126.228,80,6,6,355,6,2354,40,59,147,43,40,392,1500,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,355,6,2354,1,1,0,0,248,248,0,1276320043,1276320043,1276320043,normal
192.168.3.115,4002,67.20.126.228,80,6,5,308,5,791,40,61,140,43,40,158,623,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,308,5,791,1,1,0,0,208,208,0,1276320043,1276320043,1276320043,normal
192.168.3.115,4003,205.144.163.154,80,6,6,357,6,1682,40,59,149,43,40,280,1420,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,357,6,1682,1,1,0,0,248,248,0,1276320043,1276320043,1276320043,normal
192.168.3.115,4004,67.20.126.228,80,6,6,356,6,1720,40,59,148,43,40,286,1500,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,356,6,1720,1,1,0,0,248,248,0,1276320043,1276320043,1276320043,normal
192.168.3.115,4005,205.144.163.154,80,6,6,341,6,1682,40,56,133,37,40,280,1420,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,341,6,1682,1,1,0,0,248,248,0,1276320043,1276320043,1276320043,normal
192.168.3.115,4006,205.144.161.43,80,6,5,332,5,835,40,66,164,54,40,167,667,279,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5,332,5,835,1,1,0,0,208,208,0,1276320043,1276320044,1276320044,normal
192.168.3.115,4007,205.144.161.43,80,6,5,308,5,835,40,61,140,43,40,167,667,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,308,5,835,1,1,0,0,208,208,0,1276320044,1276320044,1276320044,normal
192.168.3.115,4008,205.144.161.43,80,6,5,306,5,748,40,61,138,43,40,149,580,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,306,5,748,1,1,0,0,208,208,0,1276320044,1276320044,1276320044,normal
192.168.3.115,4009,209.132.192.182,80,6,6,308,6,4110,40,51,100,24,40,685,1420,710,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,6,308,6,4110,1,1,0,0,248,248,0,1276320044,1276320045,1276320045,normal
192.168.4.121,51887,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,4,17,7,3,1,3,1,20,20,20,20,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320035,1276320055,1276320038,normal
192.168.2.110,1917,12.129.19.128,443,6,22,1399,33,40072,40,63,226,52,40,1214,1420,456,1,4,100,21,101,3,101,17,102,102,102,102,0,0,0,0,0,22,1399,33,40072,4,4,0,0,888,1328,0,1276319958,1276320060,1276320060,normal
192.168.2.108,1379,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276320060,1276320060,1276320060,normal
192.168.2.110,1916,12.129.19.128,80,6,29,1763,32,36803,40,60,126,36,40,1150,1420,468,0,3,100,18,100,3,100,17,103,103,103,103,0,0,0,0,0,29,1763,32,36803,7,8,0,0,1168,1284,0,1276319958,1276320061,1276320061,normal
192.168.3.115,4010,192.168.3.114,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1276320061,1276320061,1276320061,normal
192.168.4.121,51888,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320050,1276320065,1276320053,normal
192.168.4.121,51889,65.54.81.165,80,6,6,848,4,340,40,141,636,242,40,85,208,82,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,340,1,1,0,0,252,172,0,1276320065,1276320080,1276320068,normal
192.168.2.110,1921,64.41.142.72,80,6,5,289,4,697,40,57,121,35,40,174,569,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,289,4,697,1,1,0,0,208,168,0,1276320091,1276320091,1276320091,normal
192.168.2.110,1923,64.41.142.72,80,6,10,488,13,13230,40,48,120,25,40,1017,1500,679,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,10,488,13,13230,1,2,0,0,408,528,0,1276320091,1276320092,1276320092,normal
192.168.2.110,1924,216.49.88.12,80,6,18,833,28,36213,40,46,145,24,40,1293,1500,502,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,18,833,28,36213,1,2,0,0,728,1128,0,1276320093,1276320094,1276320094,normal
192.168.4.121,51890,65.54.81.121,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320080,1276320095,1276320083,normal
192.168.2.110,1926,64.41.142.72,80,6,7,352,7,4191,40,50,104,23,40,598,1500,697,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,7,352,7,4191,1,2,0,0,288,288,0,1276320094,1276320095,1276320095,normal
192.168.1.104,16365,204.13.200.58,80,6,9,499,10,9578,40,55,171,43,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,499,10,9578,1,1,0,0,368,408,0,1276320106,1276320106,1276320106,normal
192.168.1.104,16367,204.13.200.58,80,6,9,475,10,9578,40,52,147,35,40,957,1500,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,475,10,9578,1,1,0,0,368,408,0,1276320106,1276320106,1276320106,normal
192.168.2.113,4786,142.166.14.72,80,6,8,543,6,2342,40,67,166,50,40,390,1500,572,0,14,100,37,100,20,100,44,100,100,100,100,0,0,0,0,0,8,543,6,2342,2,2,0,0,328,248,0,1276320009,1276320109,1276320109,normal
192.168.2.113,4785,205.188.100.126,80,6,109,4464,195,284093,40,40,100,6,40,1456,1500,225,0,0,100,9,100,0,100,7,101,101,101,101,0,0,0,0,0,109,4464,195,284093,2,3,0,0,4368,7804,0,1276320008,1276320109,1276320109,normal
192.168.4.121,51891,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320095,1276320110,1276320098,normal
192.168.4.118,4766,192.168.4.119,139,6,11,1429,10,1200,40,129,304,88,40,120,327,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1200,8,8,0,0,448,408,0,1276320112,1276320112,1276320112,normal
192.168.4.118,4767,192.168.4.119,139,6,11,1429,10,1155,40,129,304,88,40,115,327,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1155,8,8,0,0,448,408,0,1276320112,1276320112,1276320112,normal
192.168.4.121,51892,65.54.81.165,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320110,1276320125,1276320113,normal
192.168.1.103,1880,75.126.111.74,80,6,6,369,5,640,40,61,161,48,40,128,476,194,35,20,65,29,35,25,65,31,100,100,100,100,0,0,0,0,0,6,369,5,640,1,1,0,0,248,204,0,1276320036,1276320136,1276320136,normal
192.168.1.103,1876,92.52.75.103,80,6,33,1776,50,64875,40,53,209,43,40,1297,1420,368,0,3,100,17,100,2,100,14,104,104,104,104,0,0,0,0,0,33,1776,50,64875,3,3,0,0,1328,2008,0,1276320032,1276320136,1276320136,normal
192.168.1.103,1877,69.192.24.88,80,6,112,5150,188,268580,40,45,122,18,40,1428,1500,285,0,0,100,9,100,0,100,7,103,103,103,103,0,0,0,0,0,112,5150,188,268580,11,26,0,0,4488,7528,0,1276320033,1276320136,1276320136,normal
192.168.1.103,1878,69.192.24.88,80,6,25,1148,38,51109,40,45,122,19,40,1344,1500,429,0,4,101,20,101,2,101,16,103,103,103,103,0,0,0,0,0,25,1148,38,51109,2,4,0,0,1008,1528,0,1276320033,1276320136,1276320136,normal
192.168.1.103,1873,85.232.60.28,80,6,56,2863,86,112311,40,51,149,29,40,1305,1500,462,0,1,100,13,0,1,100,10,107,107,107,107,0,0,0,0,0,56,2863,86,112311,7,7,0,0,2248,3448,0,1276320030,1276320137,1276320137,normal
192.168.4.121,51893,65.54.81.88,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320125,1276320140,1276320128,normal
192.168.2.112,1102,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1276320144,1276320144,1276320144,normal
192.168.2.106,3388,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276320154,1276320154,1276320154,normal
192.168.4.121,51894,65.54.81.121,80,6,6,848,4,338,40,141,636,242,40,84,206,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,338,1,1,0,0,252,172,0,1276320140,1276320155,1276320143,normal
192.168.3.114,2712,174.132.188.162,80,6,15,918,20,12864,40,61,141,36,40,643,1500,595,0,0,2,0,2,0,2,0,5,5,5,5,0,0,0,0,0,15,918,20,12864,4,11,0,0,608,804,0,1276320153,1276320158,1276320158,normal
192.168.2.107,2521,192.168.5.122,110,6,8,367,17,872,40,45,55,5,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,367,17,872,4,12,0,0,328,696,0,1276320157,1276320160,1276320160,normal
192.168.1.105,16852,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1276320163,1276320163,1276320163,normal
192.168.4.121,51897,76.13.7.207,80,6,5,328,5,705,40,65,156,50,40,141,533,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,328,5,705,1,1,0,0,212,212,0,1276320165,1276320165,1276320165,normal
192.168.4.121,51898,76.13.7.207,80,6,11,565,16,19517,40,51,153,33,40,1219,1500,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,565,16,19517,1,2,0,0,452,652,0,1276320165,1276320165,1276320165,normal
192.168.4.121,51895,65.54.81.78,80,6,6,848,4,339,40,141,636,242,40,84,207,81,3,3,12,5,3,1,3,1,15,15,15,15,0,0,0,0,0,6,848,4,339,1,1,0,0,252,172,0,1276320155,1276320170,1276320158,normal
192.168.2.110,1925,216.49.88.12,80,6,11,609,13,12970,40,55,126,32,40,997,1500,659,0,8,86,27,0,7,87,25,87,87,87,87,0,0,0,0,0,11,609,13,12970,2,7,0,0,448,528,0,1276320094,1276320181,1276320181,normal
192.168.2.110,1919,12.129.19.135,80,6,69,4752,100,115038,40,68,154,39,40,1150,1420,466,0,1,100,12,0,1,100,10,104,104,104,104,0,0,0,0,0,69,4752,100,115038,25,25,0,0,2768,4004,0,1276320079,1276320183,1276320183,normal
192.168.4.121,51903,65.54.81.165,80,6,6,848,4,338,40,141,636,242,40,84,206,81,4,3,11,4,4,1,4,2,15,15,15,15,0,0,0,0,0,6,848,4,338,1,1,0,0,252,172,0,1276320170,1276320185,1276320174,normal
192.168.1.104,16359,174.35.52.80,80,6,14,985,17,6213,40,70,143,41,40,365,1500,470,0,6,83,22,5,5,83,20,90,90,90,90,0,0,0,0,0,14,985,17,6213,5,8,0,0,568,688,0,1276320104,1276320194,1276320194,normal
192.168.1.104,16360,174.35.52.80,80,6,10,627,11,4201,40,62,119,35,40,381,1500,565,0,9,83,27,5,8,83,26,89,89,89,89,0,0,0,0,0,10,627,11,4201,3,4,0,0,408,448,0,1276320105,1276320194,1276320194,normal
192.168.1.104,16361,174.35.52.82,80,6,11,800,12,4212,40,72,143,44,40,351,1056,399,0,8,83,26,5,8,83,24,89,89,89,89,0,0,0,0,0,11,800,12,4212,4,6,0,0,448,488,0,1276320105,1276320194,1276320194,normal
192.168.1.104,16362,174.35.52.82,80,6,7,458,6,1304,40,65,131,40,40,217,779,302,0,14,83,33,5,17,83,36,89,89,89,89,0,0,0,0,0,7,458,6,1304,2,2,0,0,288,248,0,1276320105,1276320194,1276320194,normal
192.168.1.104,16363,174.35.52.80,80,6,7,452,6,1928,40,64,134,39,40,321,1402,544,0,14,84,33,5,17,84,37,89,89,89,89,0,0,0,0,0,7,452,6,1928,2,2,0,0,288,248,0,1276320106,1276320195,1276320195,normal
192.168.1.104,16364,174.35.52.80,80,6,7,452,6,1928,40,64,134,39,40,321,1402,544,0,14,84,33,5,17,84,37,89,89,89,89,0,0,0,0,0,7,452,6,1928,2,2,0,0,288,248,0,1276320106,1276320195,1276320195,normal
192.168.1.104,16374,204.13.200.58,80,6,9,475,10,9578,40,52,147,35,40,957,1500,709,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,9,475,10,9578,1,1,0,0,368,408,0,1276320195,1276320195,1276320196,normal
